dataset,battery_name,window_start,mse,mae,rmse
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e,200,0.003936078566937277,0.060132100716281764,0.06273817471792813
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e,250,0.0012510414607649724,0.02751473597615764,0.03537006447216307
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e,300,0.008831603621536748,0.09056954269217433,0.093976612098632
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e,350,0.006963871596824565,0.07998565067286592,0.08344981483996573
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e,50,0.0022998585443375266,0.04656468357141149,0.047956840433222105
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_f,0,0.0013864788475430878,0.032368152115545924,0.03723545148837446
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_f,100,0.005125578317058654,0.06867532981533649,0.07159314434398488
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_f,150,0.009624989889669816,0.09455930538344479,0.09810703282471556
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_f,200,0.011396838791741559,0.10383039118919751,0.10675597777989558
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_f,250,0.0183601204133706,0.13319093411206617,0.13549952181971198
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_f,300,0.014925015139557646,0.11856614477855637,0.12216797919077506
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_f,50,0.003011228746345496,0.052084987036852146,0.054874663974784355
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_g,0,0.016946879472366217,0.11955426047916246,0.1301801807971022
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_g,100,0.001032539956790804,0.02513014305372259,0.032133159769789275
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_g,150,0.0007550946556170418,0.021281873304219254,0.02747898570939331
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_g,200,0.00136466827293666,0.031270715486891434,0.03694141676948327
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_g,250,0.0015672466487425527,0.032815391166327104,0.03958846610747318
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_g,50,0.0072467549764778615,0.0823812151664286,0.08512787426265184
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j,0,0.0035371972893210035,0.05292325345532416,0.05947434143663134
